timestamp,price,qty,taker_order_id,maker_order_id,taker_owner,maker_owner,taker_side
11.197591084450835,100.03,1,ORD-1535,ORD-1300,FLOW,FLOW,BID
11.2546319989513,100.03,3,ORD-1544,ORD-1414,FLOW,FLOW,BID
11.2546319989513,100.03,2,ORD-1544,ORD-1464,FLOW,FLOW,BID
11.263103399971111,100.01,1,ORD-1547,ORD-1507,FLOW,FLOW,ASK
11.346654047314447,100.01,1,ORD-1555,ORD-1507,FLOW,FLOW,ASK
11.346654047314447,100.01,2,ORD-1555,ORD-1532,FLOW,FLOW,ASK
11.346654047314447,100.01,1,ORD-1555,ORD-1541,FLOW,FLOW,ASK
11.454131247162529,100.03,2,ORD-1567,ORD-1464,FLOW,FLOW,BID
11.487380713551662,100.03,1,ORD-1570,ORD-1464,FLOW,FLOW,BID
11.487380713551662,100.03,3,ORD-1570,ORD-1516,FLOW,FLOW,BID
11.549014855452722,100.02,3,ORD-1581,ORD-1579,FLOW,MM,ASK
11.549014855452722,100.01,1,ORD-1581,ORD-1541,FLOW,FLOW,ASK
11.603428208787967,100.01,1,ORD-1587,ORD-1541,FLOW,FLOW,ASK
11.629716299126306,100.01,1,ORD-1593,ORD-1541,FLOW,FLOW,ASK
11.631759830600817,100.03,3,ORD-1598,ORD-1597,FUND_ADAPT,MM,BID
11.635543153536076,100.04,1,ORD-1599,ORD-780,FLOW,FLOW,BID
11.635543153536076,100.04,2,ORD-1599,ORD-1229,FLOW,FLOW,BID
11.63979006195734,100.02,3,ORD-1602,ORD-1600,FLOW,MM,ASK
11.63979006195734,100.01,1,ORD-1602,ORD-1541,FLOW,FLOW,ASK
11.63979006195734,100.03,3,ORD-1605,ORD-1604,FUND_ADAPT,MM,BID
11.658383556365429,100.04,2,ORD-1611,ORD-1229,FUND_ADAPT,FLOW,BID
11.658383556365429,100.04,2,ORD-1611,ORD-1449,FUND_ADAPT,FLOW,BID
11.658677634049203,100.04,4,ORD-1615,ORD-1470,FUND_ADAPT,FLOW,BID
11.684532991153189,100.04,1,ORD-1618,ORD-1470,FUND_ADAPT,FLOW,BID
11.684532991153189,100.04,2,ORD-1618,ORD-1501,FUND_ADAPT,FLOW,BID
11.684532991153189,100.04,1,ORD-1618,ORD-1552,FUND_ADAPT,FLOW,BID
11.74926935637413,100.02,1,ORD-1622,ORD-1620,FLOW,MM,ASK
11.782585059054142,100.04,3,ORD-1625,ORD-1552,FLOW,FLOW,BID
11.782585059054142,100.04,1,ORD-1628,ORD-1552,FUND_ADAPT,FLOW,BID
