timestamp,price,qty,taker_order_id,maker_order_id,taker_owner,maker_owner,taker_side
8.373968082866977,100.37,2,ORD-1214,ORD-1138,FLOW,FLOW,ASK
8.373968082866977,100.36,1,ORD-1214,ORD-1188,FLOW,FLOW,ASK
8.390536114606205,100.36,2,ORD-1220,ORD-1188,FLOW,FLOW,ASK
8.390536114606205,100.36,2,ORD-1220,ORD-1217,FLOW,FLOW,ASK
8.411176494973734,100.37,2,ORD-1225,ORD-1224,INFORMED,MM,BID
8.461176494973735,100.37,3,ORD-1230,ORD-1229,FUND_ADAPT,MM,BID
8.508723088300787,100.37,3,ORD-1236,ORD-1235,FUND_ADAPT,MM,BID
8.686500267289839,100.38,2,ORD-1254,ORD-1233,FLOW,FLOW,BID
8.686500267289839,100.38,2,ORD-1254,ORD-1240,FLOW,FLOW,BID
8.896889791119701,100.36,1,ORD-1280,ORD-1217,FLOW,FLOW,ASK
8.951069820343806,100.38,1,ORD-1291,ORD-1240,INFORMED,FLOW,BID
8.951069820343806,100.38,1,ORD-1291,ORD-1290,INFORMED,MM,BID
8.969813251832338,100.36,3,ORD-1294,ORD-1217,FLOW,FLOW,ASK
9.000092712899361,100.36,2,ORD-1302,ORD-1300,FLOW,MM,ASK
9.000092712899361,100.37,3,ORD-1305,ORD-1304,FUND_ADAPT,MM,BID
9.105055712112573,100.38,3,ORD-1314,ORD-1313,INFORMED,MM,BID
9.105055712112573,100.39,2,ORD-1314,ORD-1243,INFORMED,FLOW,BID
9.155055712112574,100.39,1,ORD-1319,ORD-1243,FUND_ADAPT,FLOW,BID
9.155055712112574,100.39,3,ORD-1319,ORD-1318,FUND_ADAPT,MM,BID
9.27358037318747,100.4,1,ORD-1327,ORD-1200,FLOW,FLOW,BID
9.27358037318747,100.4,2,ORD-1327,ORD-1211,FLOW,FLOW,BID
9.314308993719463,100.4,2,ORD-1333,ORD-1265,INFORMED,FLOW,BID
9.434112451741438,100.4,1,ORD-1347,ORD-1265,FLOW,FLOW,BID
9.434112451741438,100.41,3,ORD-1347,ORD-1283,FLOW,FLOW,BID
9.522898189936985,100.41,2,ORD-1361,ORD-1283,FLOW,FLOW,BID
9.522898189936985,100.41,2,ORD-1361,ORD-1297,FLOW,FLOW,BID
9.557634126452902,100.41,1,ORD-1370,ORD-1297,INFORMED,FLOW,BID
9.557634126452902,100.41,3,ORD-1370,ORD-1336,INFORMED,FLOW,BID
9.557634126452902,100.42,3,ORD-1370,ORD-1161,INFORMED,FLOW,BID
9.557634126452902,100.41,3,ORD-1373,ORD-1371,FUND_ADAPT,MM,ASK
9.599609190549629,100.42,2,ORD-1380,ORD-1330,FLOW,FLOW,BID
9.599609190549629,100.41,3,ORD-1383,ORD-1381,FUND_ADAPT,MM,ASK
9.632728509707633,100.42,3,ORD-1391,ORD-1330,FUND_ADAPT,FLOW,BID
9.632728509707633,100.42,1,ORD-1391,ORD-1374,FUND_ADAPT,FLOW,BID
9.681173928637708,100.43,3,ORD-1397,ORD-1396,INFORMED,MM,BID
9.681173928637708,100.44,1,ORD-1397,ORD-1355,INFORMED,FLOW,BID
9.681173928637708,100.42,3,ORD-1400,ORD-1398,FUND_ADAPT,MM,ASK
9.684848689036805,100.43,3,ORD-1403,ORD-1402,INFORMED,MM,BID
9.684848689036805,100.44,2,ORD-1403,ORD-1355,INFORMED,FLOW,BID
9.699422345854435,100.45,1,ORD-1409,ORD-1408,FLOW,MM,BID
9.701826430616054,100.46,2,ORD-1412,ORD-1411,INFORMED,MM,BID
9.701826430616054,100.45,3,ORD-1415,ORD-1413,FUND_ADAPT,MM,ASK
9.731173928637709,100.44,3,ORD-1418,ORD-1416,FUND_ADAPT,MM,ASK
9.751826430616054,100.44,3,ORD-1423,ORD-1422,FUND_ADAPT,MM,BID
9.771014446535101,100.42,3,ORD-1424,ORD-1421,FLOW,MM,ASK
9.771014446535101,100.41,1,ORD-1424,ORD-1406,FLOW,FLOW,ASK
9.820391079329726,100.44,2,ORD-1429,ORD-1428,FLOW,MM,BID
